hydrophobicity_score	Recognition_score	self_sequence_similarity	EL_dissimilarity	EL_mt_rank	EL_wt_rank	EL_ht_rank	Pep_len	response
0.198058	0.500000114046	0.901960784314	0.487509304394	1.2736	0.5791	0.5791	10	0
0.277071	1.10625169173e-14	0.725490196078	2.98102092452e-09	5.9262	8.7082	8.7082	10	0
0.35964	3.47580563562e-09	0.883720930233	0.499999918233	0.0035	0.0028	0.0028	9	0
0.833681	2.26695176368e-06	0.923076923077	0.574184208459	1.4364	1.7433	1.7433	10	0
0.486465	0.00762022717173	0.911111111111	0.500026312827	0.1539	0.2399	0.2399	9	0
0.254375	9.08915988987e-07	0.916666666667	0.499906528811	0.46	0.3535	0.3535	9	0
0.398314	0.0369724097947	0.775510204082	0.499921666166	0.3476	0.1608	2.409	9	0
0.298025	5.98717633666e-05	0.734693877551	0.999907016917	0.1434	0.1011	10.8911	9	0
0.178142	6.03244437293e-05	0.75	7.88998904705e-07	4.8105	5.0565	5.0565	10	0
0.64858	1.40109998196e-08	0.923076923077	0.999922143814	0.106	4.6872	1.9888	9	0
0.642279	3.5564912912e-09	0.833333333333	0.98791735762	1.1057	3.2896	1.3861	9	0
0.118708	3.55649129129e-09	0.851063829787	0.172073867352	2.3142	5.138	5.138	10	0
0.518603	9.16108184538e-07	0.730769230769	0.499999963419	0.0083	0.008	0.008	9	0
0.178883	1.34065387258e-10	0.88	0.500286230199	0.1174	0.5337	7.5226	10	0
0.645112	1.07378747318e-10	0.866666666667	0.999905988554	0.1456	14.7651	8.6308	9	0
0.199923	3.47601533694e-09	0.869565217391	0.971968234459	0.0287	2.5651	0.0087	9	1
0.546852	4.56155969879e-07	0.909090909091	0.500056344357	0.0928	0.2809	0.2809	9	0
0.0153816	4.56156176372e-07	0.921568627451	0.502144236077	0.7018	0.9716	0.9716	10	1
0.0167305	0.999980348403	0.631578947368	0.500565481837	0.1533	0.6599	0.6599	10	0
0.0693009	6.12156036395e-05	0.867924528302	0.500230404844	0.4024	0.5741	0.5741	10	0
0.123652	0.0076202271988	0.826086956522	0.499994266102	0.0927	0.0581	0.0581	9	1
0.117758	0.00762023062163	0.843137254902	0.499992131474	0.1984	0.1709	0.1709	10	0
0.114072	9.19290831943e-07	0.826086956522	0.500290066529	0.2433	0.5566	0.5566	9	0
0.259343	0.000117901473771	0.829787234043	0.0449806158387	2.6111	19.9351	19.9351	10	0
0.335932	0.000119708424511	0.909090909091	1.58092319356e-06	4.6715	6.0242	6.0242	10	0
0.918887	0.000178646733172	0.912280701754	0.499648422996	0.5947	0.2802	0.2802	10	0
0.276608	1.34897555262e-10	0.895833333333	0.983438917281	1.1832	10.7768	10.7768	9	0
0.499454	1.0	0.905660377358	0.500000171873	0.0024	0.0039	0.0039	9	1
0.49137	1.0483250683e-08	0.905660377358	7.16875012224e-05	3.9086	3.6629	3.6629	10	1
0.556608	1.04555379339e-08	0.895833333333	0.50072444804	0.603	0.792	0.792	9	1
0.260892	0.500000000007	0.895833333333	0.50001618861	0.0195	0.1193	0.1193	9	0
0.716219	0.999999999974	0.9	0.69705643388	1.2726	1.9443	1.9443	9	0
0.479631	4.16181744256e-13	0.904761904762	0.500007959293	0.1116	0.1482	0.1482	9	0
0.84801	4.1777952265e-13	0.914893617021	0.502189023674	0.7011	0.9745	0.9745	10	0
0.84801	4.1777952265e-13	0.914893617021	0.715881149705	1.6539	2.1558	2.1558	10	0
0.505571	4.56182870939e-07	0.869565217391	0.499997201506	0.047	0.0265	0.0265	9	0
0.268545	0.99999984911	0.627450980392	0.999496538638	0.4813	25.9831	25.9831	9	0
0.136636	3.50269724398e-09	0.897959183673	0.500017846563	0.2413	0.2836	4.7881	9	0
0.691171	2.04968686434e-13	0.909090909091	0.500000919908	0.0542	0.0603	0.0603	9	0
0.304416	1.0	0.843137254902	0.99955525417	0.1781	3.462	3.462	10	0
0.607172	0.999941051002	0.872340425532	0.500675837717	0.6987	0.8283	0.8702	9	0
0.538876	9.15841518983e-07	0.857142857143	0.500003005281	0.0766	0.0939	0.0939	9	0
0.597758	0.999941047526	0.927272727273	0.985733895129	1.1529	13.9167	0.8413	10	0
0.635308	4.56183894046e-07	0.92	0.998295005992	0.3992	3.1792	3.1792	10	0
0.64134	1.24601667092e-17	0.9	0.500000482807	0.0438	0.0472	0.0472	9	0
0.269095	4.59658872077e-07	0.648148148148	0.984609580618	1.1683	7.5138	7.5138	9	0
0.813234	0.992380228906	0.895833333333	0.329216578298	1.8733	1.033	1.033	10	0
0.094288	4.11582561961e-13	0.903846153846	0.499849982433	0.4813	0.3001	0.3001	10	0
0.589712	4.11534047295e-13	0.893617021277	0.277697721992	1.9665	1.2684	1.2684	9	0
0.259825	0.0151823627267	0.921568627451	0.499998438576	0.0448	0.0335	0.0335	9	0
0.702016	2.04943682017e-13	0.906976744186	0.500000114653	0.0034	0.0044	0.0044	9	0
0.128144	2.04967755227e-13	0.914893617021	0.500687628629	0.5542	0.7674	0.7674	10	1
0.937274	6.35440609573e-15	0.906976744186	0.999936537548	0.067	6.501	0.2292	9	0
0.41221	6.36685693692e-15	0.916666666667	0.999135072873	0.5896	29.5714	5.5501	10	0
0.260611	1.36154133937e-06	0.666666666667	0.00150193190793	3.2999	8.6733	8.6733	10	1
0.0956389	1.60551598151e-10	0.869565217391	0.50000052987	0.0101	0.0145	0.0145	9	0
0.154042	1.60556306356e-10	0.882352941176	0.499997310715	0.2331	0.2256	0.2256	10	0
0.216182	1.3345511926e-10	0.863636363636	0.499896516771	0.6222	0.5769	0.5769	9	0
0.0121493	5.39974918419e-11	0.877551020408	0.500074914548	0.1462	0.3365	0.3365	10	0
0.157807	6.24260183145e-13	0.863636363636	0.500079087852	0.1646	0.3503	0.3503	9	0
0.195261	0.999999998841	0.924528301887	1.79797134495e-43	21.6849	29.0252	29.0252	10	0
0.0211666	5.37957555201e-11	0.884615384615	0.500000870561	0.0302	0.0367	0.0367	10	0
0.733377	8.19714975971e-13	0.761904761905	0.50128010659	0.5647	0.8595	0.8595	9	0
0.398531	0.992380228906	0.862745098039	0.499994222351	0.1575	0.1329	0.1329	9	0
0.398531	0.992380228906	0.862745098039	0.0267652803883	2.7187	4.0333	4.0333	9	0
0.332741	0.992380228906	0.877192982456	0.499715674763	0.5806	0.3479	0.3479	10	0
0.188171	0.999999996524	0.923076923077	0.499998314066	0.0501	0.0382	0.0382	9	0
0.170715	0.0151819306122	0.571428571429	0.00460727753004	3.0751	4.9192	4.9192	10	0
0.645498	0.0151819272155	0.576923076923	0.924719699787	1.4371	2.6371	2.6371	9	0
0.624093	2.69058063951e-11	0.923076923077	0.989381686607	1.0931	32.0526	0.7071	10	0
0.200231	0.00023576825536	0.796610169492	0.499980638453	0.1454	0.0391	0.0391	9	0
0.200231	0.00023576825536	0.796610169492	0.499635650219	0.5813	0.1603	0.1603	9	0
0.886942	4.52786921733e-07	0.9	0.52081087641	1.0849	1.4208	1.4208	10	0
0.758095	4.52760231958e-07	0.888888888889	0.50002910399	0.0977	0.2138	0.2138	9	0
0.624156	2.6688226576e-11	0.911111111111	0.500009051304	0.2834	0.3019	0.3019	9	0
0.193692	0.999999999973	0.905660377358	0.999878624484	0.1967	7.7587	7.7587	10	0
0.27705	0.999999547427	0.897959183673	0.999537273164	0.096	3.4314	3.4314	9	0
0.654429	1.04543099898e-08	0.837209302326	0.501971037532	0.033	0.8963	0.8963	9	0
0.530229	0.0153534658192	0.901960784314	0.508089403918	1.4012	1.4735	1.4735	9	0
0.204001	1.0	0.735849056604	0.502309973745	0.6645	0.9741	0.9741	10	0
0.328229	2.09676233472e-13	0.809523809524	0.503210617179	0.2733	0.9972	0.9972	9	0
0.0279067	5.89559503881e-05	0.877551020408	0.499999046011	0.1058	0.1008	0.1008	10	0
0.274741	5.89559503881e-05	0.863636363636	0.499999832786	0.1185	0.1177	0.1177	9	0
0.175555	5.89524747874e-05	0.863636363636	0.500056281439	0.1528	0.3064	0.4809	9	0
0.634573	2.83323862793e-11	0.927272727273	0.500063284325	0.0424	0.2785	0.2785	10	0
0.965755	5.89525035262e-05	0.934426229508	0.512925030612	0.2442	1.2754	1.2754	11	0
0.552992	2.7511159318e-11	0.921568627451	0.499999020464	0.0165	0.0084	0.0084	9	1
0.873853	2.79241573832e-11	0.933333333333	0.738357899723	0.4957	1.982	1.982	11	0
0.0401172	0.999941496835	0.857142857143	0.997251643384	0.8212	8.6508	5.5166	10	0
0.649386	1.0	0.846153846154	1.11124058232e-05	4.2236	1.9979	1.9979	10	1
0.0961665	5.24041530308e-08	0.942307692308	0.500063662074	0.5839	0.6123	0.6123	10	0
0.993485	0.00762026851033	0.946428571429	0.000388738714214	3.5704	3.551	3.551	11	0
0.135957	5.2270912346e-08	0.9375	0.499873358016	0.5413	0.4481	0.4481	9	0
NA	0.000117898052568	0.883720930233	3.55275363915e-32	16.483	11.0649	11.0649	8	0
NA	2.79240967709e-11	0.880952380952	0.140776085809	2.2356	1.7177	1.7177	8	1
NA	2.79240967709e-11	0.880952380952	0.498190646021	0.9625	0.7521	0.7521	8	1
0.0948162	4.5270829011e-07	0.9	0.500553946327	0.6127	0.7654	0.7654	10	0
0.100568	2.81290161035e-11	0.891304347826	0.499971470498	0.2543	0.1674	0.1674	9	0
0.957083	4.66664874613e-07	0.907407407407	6.18677703182e-46	22.8193	20.5868	20.5868	11	0
0.0948162	4.5270829011e-07	0.9	0.501490020198	0.9466	0.543	1.0398	10	0
0.632498	3.52959348626e-09	0.808510638298	0.410981040259	1.6942	0.2014	0.5716	9	1
0.431326	9.05413506262e-07	0.764705882353	2.85987064294e-15	8.6976	6.0399	6.0399	10	0
0.473013	0.500044213053	0.818181818182	0.906911988186	1.5447	34.2	34.2	11	1
0.82108	0.500044213053	0.803921568627	2.66984686257e-12	7.3298	47.6667	47.6667	10	0
0.859349	0.500000000896	0.833333333333	0.697077465424	1.1832	4.1984	1.9335	9	0
0.357749	4.52814226216e-07	0.843137254902	8.02663815647e-09	5.7281	4.5422	5.2273	9	0
NA	5.94051824768e-05	0.928571428571	0.000200463156762	3.5907	1.639	1.639	12	0
0.698886	5.94051824768e-05	0.923076923077	4.55498836243e-32	16.4333	9.4365	9.4365	11	0
0.877241	5.89525292025e-05	0.912280701754	7.15881199106e-10	6.2115	4.2386	4.2386	10	0
0.158384	5.89525292025e-05	0.901960784314	0.499982591495	0.1526	0.0641	0.0641	9	0
NA	4.52707686391e-07	0.893617021277	0.499977549147	0.372	0.3386	0.3386	8	0
0.0590685	0.99999954732	0.723404255319	0.49999933239	0.0123	0.0067	0.0067	9	1
0.0471653	2.06530590081e-13	0.813953488372	0.499987426422	0.1513	8.5074	0.0911	9	1
0.378742	0.992380246128	0.684210526316	0.500004393376	0.0056	0.0401	0.0401	9	0
0.903923	5.37957199237e-11	0.625	0.873561168299	1.5759	2.6192	2.6192	10	1
0.197199	0.99999954732	1.0	0.499999998734	0.0206	45.8333	0.0206	9	0
NA	0.99999977366	0.590909090909	0.459181807406	1.5169	0.4324	0.4324	8	0
NA	1.35803865642e-06	0.697674418605	0.564712321294	0.6871	1.6216	1.6216	8	0
